Year,Name,Frequency,Rank
2018,Draven,3,957
2018,Dwayne,3,957
2018,Eben,3,957
2018,Elon,3,957
2018,Elvis,3,957
2018,Emeric,3,957
2018,Emran,3,957
2018,Ernie,3,957
2018,Eros,3,957
2018,Esa,3,957
2018,Ethaniel,3,957
2018,Euan,3,957
2018,Ezana,3,957
2018,Félix,3,957
2018,Fionn,3,957
2018,Fletcher,3,957
2018,Forrest,3,957
2018,Gabe,3,957
2018,Georges,3,957
2018,Gerrit,3,957
2018,Gino,3,957
2018,Graeme,3,957
2018,Gregory,3,957
2018,Gurjas,3,957
2018,Gurshaan,3,957
2018,Gurtaj,3,957
2018,Gus,3,957
2018,Hadley,3,957
2018,Hari,3,957
2018,Harland,3,957
2018,Hasan,3,957
2018,Hawksley,3,957
2018,Henryk,3,957
2018,Hiro,3,957
2018,Holt,3,957
2018,Howard,3,957
2018,Ibraheem,3,957
2018,Indra,3,957
2018,Indy,3,957
2018,Isaak,3,957
2018,Ismael,3,957
2018,Izaiah,3,957
2018,Jade,3,957
2018,Jakoby,3,957
2018,Jarvis,3,957
2018,Jayson,3,957
2018,Jerome,3,957
2018,Jivan,3,957
2018,Jood,3,957
2018,Josef,3,957
2018,Josh,3,957
2018,Jovan,3,957
2018,Jovin,3,957
2018,Jujhar,3,957
2018,Justus,3,957
2018,Kaine,3,957
2018,Kaiser,3,957
2018,Kallum,3,957
2018,Karam,3,957
2018,Karim,3,957
2018,Karsen,3,957
2018,Kassian,3,957
2018,Kassius,3,957
2018,Keelan,3,957
2018,Kelly,3,957
2018,Kelton,3,957
2018,Kipton,3,957
2018,Kiyaan,3,957
2018,Kohl,3,957
2018,Konnor,3,957
2018,Kruz,3,957
2018,Kurt,3,957
2018,Kyan,3,957
2018,Kylan,3,957
2018,Kylian,3,957
2018,Landyn,3,957
2018,Lauchlin,3,957
2018,Lenny,3,957
2018,Levin,3,957
2018,Linkoln,3,957
2018,Loki,3,957
2018,Lucian,3,957
2018,Luciano,3,957
2018,Lucien,3,957
2018,Lucius,3,957
2018,Lynden,3,957
2018,Maaz,3,957
2018,Mac,3,957
2018,Maddix,3,957
2018,Maddux,3,957
2018,Mahdi,3,957
2018,Maksim,3,957
2018,Marcelo,3,957
2018,Marvin,3,957
2018,Mathew,3,957
2018,Mavrick,3,957
2018,Mazen,3,957
2018,Mehtab,3,957
2018,Mikah,3,957
2018,Mikail,3,957
2018,Moksh,3,957
2018,Monty,3,957
2018,Moussa,3,957
2018,Muad,3,957
2018,Muhamad,3,957
2018,Mujtaba,3,957
2018,Myer,3,957
2018,Naod,3,957
2018,Niall,3,957
2018,Nick,3,957
2018,Nickolas,3,957
2018,Nihaal,3,957
2018,Nikan,3,957
2018,Nishan,3,957
2018,Nivaan,3,957
2018,Norman,3,957
2018,Nyle,3,957
2018,Olin,3,957
2018,Olivier,3,957
2018,Ollie,3,957
2018,Omer,3,957
2018,Orrin,3,957
2018,Orson,3,957
2018,Othman,3,957
2018,Pal,3,957
2018,Param,3,957
2018,Patryk,3,957
2018,Presley,3,957
2018,Quentin,3,957
2018,Quincy,3,957
2018,Ragnar,3,957
2018,Rajveer,3,957
2018,Rashid,3,957
2018,Raven,3,957
2018,Revan,3,957
2018,Rian,3,957
2018,Rigel,3,957
2018,Rishaan,3,957
2018,Riyan,3,957
2018,Roan,3,957
2018,Robsan,3,957
2018,Rockwell,3,957
2018,Ron,3,957
2018,Ross,3,957
2018,Sabir,3,957
2018,Sadiq,3,957
2018,Saif,3,957
2018,Salem,3,957
2018,Salim,3,957
2018,Santino,3,957
2018,Sartaj,3,957
2018,Shaheer,3,957
2018,Shan,3,957
2018,Shayaan,3,957
2018,Shlok,3,957
2018,Sidney,3,957
2018,Slater,3,957
2018,Steele,3,957
2018,Stefan,3,957
2018,Stetson,3,957
2018,Storm,3,957
2018,Sulaiman,3,957
2018,Surkhaab,3,957
2018,Taim,3,957
2018,Tamer,3,957
2018,Tariq,3,957
2018,Tayden,3,957
2018,Thatcher,3,957
2018,Tiberius,3,957
2018,Titan,3,957
2018,Tomas,3,957
2018,Trace,3,957
2018,Trent,3,957
2018,Tyce,3,957
2018,Tye,3,957
2018,Umar,3,957
2018,Uriel,3,957
2018,Vihaan,3,957
2018,Wael,3,957
2018,Wes,3,957
2018,Wesson,3,957
2018,Westyn,3,957
2018,Wilhelm,3,957
2018,Will,3,957
2018,Willy,3,957
2018,Wissam,3,957
2018,Woodrow,3,957
2018,Yasin,3,957
2018,Yazan,3,957
2018,Yohan,3,957
2018,Yohann,3,957
2018,Yonatan,3,957
2018,Younes,3,957
2018,Yousif,3,957
2018,Yousuf,3,957
2018,Zarek,3,957
2018,Zechariah,3,957
2018,Zephyr,3,957
2018,Zoravar,3,957
2018,Aaden,2,1230
2018,Aarnav,2,1230
2018,Abdifatah,2,1230
2018,Abdirahman,2,1230
2018,Abdoul,2,1230
2018,Abdulrahman,2,1230
2018,Abdulsalam,2,1230
2018,Abdurahman,2,1230
2018,Abhay,2,1230
2018,Abu,2,1230
2018,Adin,2,1230
2018,Adnan,2,1230
2018,Adriaan,2,1230
2018,Adyan,2,1230
2018,Aedan,2,1230
2018,Aeson,2,1230
2018,Agambir,2,1230
2018,Agamjot,2,1230
2018,Agamveer,2,1230
2018,Ahnaf,2,1230
2018,Aiman,2,1230
2018,Aj,2,1230
2018,Ajay,2,1230
2018,Ajeet,2,1230
2018,Ajit,2,1230
2018,Alain,2,1230
2018,Alarik,2,1230
2018,Alassane,2,1230
2018,Alastair,2,1230
2018,Aleksander,2,1230
2018,Alen,2,1230
2018,Alessandro,2,1230
2018,Alexi,2,1230
2018,Alias,2,1230
2018,Allister,2,1230
2018,Alonso,2,1230
2018,Aly,2,1230
2018,Amadou,2,1230
2018,Amani,2,1230
2018,Amin,2,1230
2018,Amine,2,1230
2018,Amri,2,1230
2018,Anaël,2,1230
2018,Ander,2,1230
2018,Andrés,2,1230
2018,Anhad,2,1230
2018,Ansh,2,1230
2018,Antoni,2,1230
2018,Anuj,2,1230
2018,Anwar,2,1230
2018,Anze,2,1230
2018,Arad,2,1230
2018,Araf,2,1230
2018,Aram,2,1230
2018,Arbaaz,2,1230
2018,Archibald,2,1230
2018,Archie,2,1230
2018,Arden,2,1230
2018,Aric,2,1230
2018,Ariel,2,1230
2018,Aries,2,1230
2018,Arin,2,1230
2018,Ario,2,1230
2018,Aris,2,1230
2018,Arish,2,1230
2018,Ariyan,2,1230
2018,Arkan,2,1230
2018,Aron,2,1230
2018,Arsal,2,1230
2018,Artem,2,1230
2018,Arush,2,1230
2018,Asad,2,1230
2018,Ash,2,1230
2018,Ashraf,2,1230
2018,Aston,2,1230
2018,Atreus,2,1230
2018,Attikus,2,1230
2018,Attila,2,1230
2018,Auden,2,1230
2018,Avi,2,1230
2018,Avitaj,2,1230
2018,Avnoor,2,1230
2018,Awab,2,1230
2018,Ayach,2,1230
2018,Ayham,2,1230
2018,Aymen,2,1230
2018,Ayyub,2,1230
2018,Azaria,2,1230
2018,Azariah,2,1230
2018,Aziel,2,1230
2018,Azrael,2,1230
2018,Baden,2,1230
2018,Badr,2,1230
2018,Balraj,2,1230
2018,Barcon,2,1230
2018,Basam,2,1230
2018,Basil,2,1230
2018,Baylen,2,1230
2018,Becket,2,1230
2018,Belal,2,1230
2018,Benedict,2,1230
2018,Bensen,2,1230
2018,Berkley,2,1230
2018,Bernard,2,1230
2018,Björn,2,1230
2018,Bobby,2,1230
2018,Bocephus,2,1230
2018,Bode,2,1230
2018,Bodi,2,1230
2018,Bohdan,2,1230
2018,Bohen,2,1230
2018,Braiden,2,1230
2018,Bram,2,1230
2018,Brandt,2,1230
2018,Brant,2,1230
2018,Braylen,2,1230
2018,Brayson,2,1230
2018,Breton,2,1230
2018,Brexton,2,1230
2018,Briar,2,1230
2018,Bridge,2,1230
2018,Britton,2,1230
2018,Broderick,2,1230
2018,Brynley,2,1230
2018,Bryzen,2,1230
2018,Cache,2,1230
2018,Caeden,2,1230
2018,Cailum,2,1230
2018,Cale,2,1230
2018,Calem,2,1230
2018,Calin,2,1230
2018,Calix,2,1230
2018,Campbell,2,1230
2018,Cannon,2,1230
2018,Carsten,2,1230
2018,Carver,2,1230
2018,Carwyn,2,1230
2018,Cashel,2,1230
2018,Caulder,2,1230
2018,Caysen,2,1230
2018,Cedar,2,1230
2018,Cedrick,2,1230
2018,Chad,2,1230
2018,Chala,2,1230
2018,Ciarán,2,1230
2018,Clay,2,1230
2018,Clinton,2,1230
2018,Coleman,2,1230
2018,Conall,2,1230
2018,Corben,2,1230
2018,Cordell,2,1230
2018,Cornelis,2,1230
2018,Craig,2,1230
2018,Crawford,2,1230
2018,Cresten,2,1230
2018,Crew,2,1230
2018,Crosby,2,1230
2018,Cruiz,2,1230
2018,Cylus,2,1230
2018,Danial,2,1230
2018,Daniyal,2,1230
2018,Darsh,2,1230
2018,Dashton,2,1230
2018,Daxtyn,2,1230
2018,Deagan,2,1230
2018,Decimus,2,1230
2018,Deklyn,2,1230
2018,Demetrius,2,1230
2018,Deon,2,1230
2018,Derrick,2,1230
2018,Dezmond,2,1230
2018,Dhyan,2,1230
2018,Diesel,2,1230
2018,Diing,2,1230
2018,Dillon,2,1230
2018,Donald,2,1230
2018,Donnie,2,1230
2018,Draco,2,1230
2018,Drayson,2,1230
2018,Dusty,2,1230
2018,Dwight,2,1230
2018,Ebenezer,2,1230
2018,Edgar,2,1230
2018,Edmond,2,1230
2018,Edson,2,1230
2018,Eduard,2,1230
2018,Efe,2,1230
2018,Eisa,2,1230
2018,Ekamveer,2,1230
2018,Elham,2,1230
2018,Eliab,2,1230
2018,Elian,2,1230
2018,Eliel,2,1230
2018,Ellie,2,1230
2018,Emad,2,1230
2018,Emerick,2,1230
2018,Emile,2,1230
2018,Emir,2,1230
2018,Emmitt,2,1230
2018,Escher,2,1230
2018,Esey,2,1230
2018,Eshaan,2,1230
2018,Esmael,2,1230
2018,Essa,2,1230
2018,Ethai,2,1230
2018,Eugene,2,1230
2018,Ezrah,2,1230
2018,Ezriel,2,1230
2018,Ezzeldin,2,1230
2018,Fallon,2,1230
2018,Fares,2,1230
2018,Farhan,2,1230
2018,Faron,2,1230
2018,Fawaz,2,1230
2018,Fayaz,2,1230
2018,Feliks,2,1230
2018,Fenix,2,1230
2018,Fergus,2,1230
2018,Filip,2,1230
2018,Finnick,2,1230
2018,Fitz,2,1230
2018,Forest,2,1230
2018,Frankie,2,1230
2018,Franko,2,1230
2018,Franz,2,1230
2018,Frederik,2,1230
2018,Fredrik,2,1230
2018,Garner,2,1230
2018,Garry,2,1230
2018,Garth,2,1230
2018,Gary,2,1230
2018,Gian,2,1230
2018,Gianluca,2,1230
2018,Gio,2,1230
2018,Giorgio,2,1230
2018,Giuseppe,2,1230
2018,Graceson,2,1230
2018,Gresham,2,1230
2018,Griff,2,1230
2018,Gurniwaz,2,1230
2018,Gursahib,2,1230
2018,Haasher,2,1230
2018,Haiden,2,1230
2018,Haider,2,1230
2018,Hakeem,2,1230
2018,Hanson,2,1230
2018,Hanz,2,1230
2018,Hardit,2,1230
2018,Harkirat,2,1230
2018,Harnav,2,1230
2018,Harold,2,1230
2018,Harsahib,2,1230
2018,Harshaan,2,1230
2018,Harteg,2,1230
2018,Hartley,2,1230
2018,Haru,2,1230
2018,Harvin,2,1230
2018,Hasnain,2,1230
2018,Hawk,2,1230
2018,Haydon,2,1230
2018,Haziq,2,1230
2018,Heinrich,2,1230
2018,Helix,2,1230
2018,Hendrick,2,1230
2018,Henok,2,1230
2018,Henos,2,1230
2018,Heston,2,1230
2018,Hezekiah,2,1230
2018,Holdyn,2,1230
2018,Holland,2,1230
2018,Huxton,2,1230
2018,Huxtyn,2,1230
2018,Iain,2,1230
2018,Ibad,2,1230
2018,Idrees,2,1230
2018,Ike,2,1230
2018,Ilan,2,1230
2018,Ilay,2,1230
2018,Imaan,2,1230
2018,Imad,2,1230
2018,Irfan,2,1230
2018,Ishaq,2,1230
2018,Issac,2,1230
2018,Itzae,2,1230
2018,Ivaan,2,1230
2018,Iver,2,1230
2018,Iverson,2,1230
2018,Ivor,2,1230
2018,Izaac,2,1230
2018,Jabril,2,1230
2018,Jachin,2,1230
2018,Jaeden,2,1230
2018,Jag,2,1230
2018,Jager,2,1230
2018,Jai,2,1230
2018,Jamison,2,1230
2018,Jaron,2,1230
2018,Jarret,2,1230
2018,Jaxxson,2,1230
2018,Jaydin,2,1230
2018,Jayme,2,1230
2018,Jayvyn,2,1230
2018,Jedidiah,2,1230
2018,Jibran,2,1230
2018,Jigar,2,1230
2018,Jimi,2,1230
2018,Jin,2,1230
2018,Jiren,2,1230
2018,Joash,2,1230
2018,Joen,2,1230
2018,Johann,2,1230
2018,Johannes,2,1230
2018,Jones,2,1230
2018,Jorawar,2,1230
2018,Jordy,2,1230
2018,Jorge,2,1230
2018,José,2,1230
2018,Judson,2,1230
2018,Julius,2,1230
2018,Jun,2,1230
2018,Kace,2,1230
2018,Kaeden,2,1230
2018,Kael,2,1230
2018,Kaesen,2,1230
2018,Kaeson,2,1230
2018,Kage,2,1230
2018,Kaihan,2,1230
2018,Kain,2,1230
2018,Kais,2,1230
2018,Kaisen,2,1230
2018,Kaison,2,1230
2018,Kaito,2,1230
2018,Kaius,2,1230
2018,Kalvin,2,1230
2018,Kamden,2,1230
2018,Kameron,2,1230
2018,Kanen,2,1230
2018,Kanwar,2,1230
2018,Karl,2,1230
2018,Karman,2,1230
2018,Karsyn,2,1230
2018,Karthik,2,1230
2018,Kartik,2,1230
2018,Karver,2,1230
2018,Kase,2,1230
2018,Kashes,2,1230
2018,Kashis,2,1230
2018,Kasper,2,1230
2018,Kavis,2,1230
2018,Kavish,2,1230
2018,Kayan,2,1230
2018,Kayleb,2,1230
2018,Kayn,2,1230
2018,Keane,2,1230
2018,Kebron,2,1230
2018,Keir,2,1230
2018,Kellen,2,1230
2018,Kelvin,2,1230
2018,Kenai,2,1230
2018,Kendric,2,1230
2018,Kenn,2,1230
2018,Kennedy,2,1230
2018,Kenton,2,1230
2018,Keston,2,1230
2018,Kezlin,2,1230
2018,Khai,2,1230
2018,Khaled,2,1230
2018,Khyri,2,1230
2018,Kien,2,1230
2018,Kipp,2,1230
2018,Kiptyn,2,1230
2018,Kishan,2,1230
2018,Kit,2,1230
2018,Klaas,2,1230
2018,Klay,2,1230
2018,Kody,2,1230
2018,Kolt,2,1230
2018,Kolten,2,1230
2018,Koltyn,2,1230
2018,Kona,2,1230
2018,Korbin,2,1230
2018,Koven,2,1230
2018,Krishiv,2,1230
2018,Kristoff,2,1230
2018,Kudus,2,1230
2018,Kye,2,1230
2018,Kyland,2,1230
2018,Kymani,2,1230
2018,Kyren,2,1230
2018,Kyron,2,1230
2018,Kyzer,2,1230
2018,Lakota,2,1230
2018,Larry,2,1230
2018,Lazarus,2,1230
2018,Lee,2,1230
2018,Leelyn,2,1230
2018,Legend,2,1230
2018,Lemuel,2,1230
2018,Leonidas,2,1230
2018,Lev,2,1230
2018,Lex,2,1230
2018,Liban,2,1230
2018,Linkyn,2,1230
2018,Lionel,2,1230
2018,Loïc,2,1230
2018,London,2,1230
2018,Lorcan,2,1230
2018,Lou,2,1230
2018,Lowen,2,1230
2018,Lucca,2,1230
2018,Luqman,2,1230
2018,Lux,2,1230
2018,Macauley,2,1230
2018,Mackinnon,2,1230
2018,Maclane,2,1230
2018,Macoy,2,1230
2018,Maha,2,1230
2018,Majd,2,1230
2018,Majed,2,1230
2018,Major,2,1230
2018,Makai,2,1230
2018,Maksymilian,2,1230
2018,Malachy,2,1230
2018,Maleek,2,1230
2018,Maliq,2,1230
2018,Manaf,2,1230
2018,Manav,2,1230
2018,Mansoor,2,1230
2018,Manveer,2,1230
2018,Marcos,2,1230
2018,Mario,2,1230
2018,Marion,2,1230
2018,Marley,2,1230
2018,Marlon,2,1230
2018,Matéo,2,1230
2018,Mateus,2,1230
2018,Mathéo,2,1230
2018,Mathieu,2,1230
2018,Matvey,2,1230
2018,Maveric,2,1230
2018,Maveryk,2,1230
2018,Maximillion,2,1230
2018,Mayar,2,1230
2018,Mazin,2,1230
2018,Meer,2,1230
2018,Mercer,2,1230
2018,Merrik,2,1230
2018,Messiah,2,1230
2018,Mico,2,1230
2018,Mika,2,1230
2018,Mikaeel,2,1230
2018,Mike,2,1230
2018,Mir,2,1230
2018,Miran,2,1230
2018,Misael,2,1230
2018,Mithran,2,1230
2018,Monroe,2,1230
2018,Montgomery,2,1230
2018,Mouhamadou,2,1230
2018,Mousa,2,1230
2018,Moustafa,2,1230
2018,Mubarak,2,1230
2018,Muhammed,2,1230
2018,Munachimso,2,1230
2018,Muneeb,2,1230
2018,Murad,2,1230
2018,Murphy,2,1230
2018,Mustafe,2,1230
2018,Muzammil,2,1230
2018,Myaan,2,1230
2018,Nabil,2,1230
2018,Nael,2,1230
2018,Naksh,2,1230
2018,Nasir,2,1230
2018,Natanem,2,1230
2018,Navraj,2,1230
2018,Nayan,2,1230
2018,Nazareth,2,1230
2018,Nebi,2,1230
2018,Neel,2,1230
2018,Nehemiah,2,1230
2018,Nero,2,1230
2018,Nevin,2,1230
2018,Nickolai,2,1230
2018,Nicolai,2,1230
2018,Nikita,2,1230
2018,Niklaus,2,1230
2018,Nile,2,1230
2018,Nima,2,1230
2018,Nino,2,1230
2018,Nixxon,2,1230
2018,Noar,2,1230
2018,Nova,2,1230
2018,Novak,2,1230
2018,Nuh,2,1230
2018,Oaklin,2,1230
2018,Obi,2,1230
2018,Onyx,2,1230
2018,Orin,2,1230
2018,Orlando,2,1230
2018,Oslo,2,1230
2018,Osman,2,1230
2018,Osmund,2,1230
2018,Oswald,2,1230
2018,Ozzy,2,1230
2018,Paarth,2,1230
2018,Pancho,2,1230
2018,Paras,2,1230
2018,Parvaan,2,1230
2018,Paulus,2,1230
2018,Pavel,2,1230
2018,Paxon,2,1230
2018,Petros,2,1230
2018,Philippe,2,1230
2018,Pierre,2,1230
2018,Pranav,2,1230
2018,Pryce,2,1230
2018,Pryor,2,1230
2018,Qusai,2,1230
2018,Raider,2,1230
2018,Rain,2,1230
2018,Raja,2,1230
2018,Ranbir,2,1230
2018,Ranen,2,1230
2018,Ranjot,2,1230
2018,Ransher,2,1230
2018,Ranvir,2,1230
2018,Ray,2,1230
2018,Rayaan,2,1230
2018,Rayansh,2,1230
2018,Raylan,2,1230
2018,Raynav,2,1230
2018,Reda,2,1230
2018,Redmond,2,1230
2018,Redwan,2,1230
2018,Reggie,2,1230
2018,Reiner,2,1230
2018,Ren,2,1230
2018,Renly,2,1230
2018,Revy,2,1230
2018,Reyan,2,1230
2018,Rhyder,2,1230
2018,Ricardo,2,1230
2018,Rich,2,1230
2018,Ridge,2,1230
2018,Riggins,2,1230
2018,Riker,2,1230
2018,Rishab,2,1230
2018,Rishi,2,1230
2018,Riyaan,2,1230
2018,Robel,2,1230
2018,Roch,2,1230
2018,Rocky,2,1230
2018,Rogan,2,1230
2018,Roger,2,1230
2018,Rohaan,2,1230
2018,Roko,2,1230
2018,Roni,2,1230
2018,Ronn,2,1230
2018,Rook,2,1230
2018,Rorik,2,1230
2018,Rowdy,2,1230
2018,Rueben,2,1230
2018,Ryatt,2,1230
2018,Rylie,2,1230
2018,Saber,2,1230
2018,Saeed,2,1230
2018,Safwan,2,1230
2018,Said,2,1230
2018,Saint,2,1230
2018,Salah,2,1230
2018,Salahuddin,2,1230
2018,Salar,2,1230
2018,Saleem,2,1230
2018,Salvador,2,1230
2018,Samarjit,2,1230
2018,Samarth,2,1230
2018,Samarveer,2,1230
2018,Samarvir,2,1230
2018,Samer,2,1230
2018,Samrat,2,1230
2018,Sarim,2,1230
2018,Scout,2,1230
2018,Seeley,2,1230
2018,Sehaj,2,1230
2018,Sehajvir,2,1230
2018,Sergel,2,1230
2018,Sergio,2,1230
2018,Seyon,2,1230
2018,Shadi,2,1230
2018,Shah,2,1230
2018,Shahzain,2,1230
2018,Shameel,2,1230
2018,Shem,2,1230
2018,Shepard,2,1230
2018,Shin,2,1230
2018,Shivaay,2,1230
2018,Shivam,2,1230
2018,Sidak,2,1230
2018,Siem,2,1230
2018,Silver,2,1230
2018,Sinan,2,1230
2018,Sky,2,1230
2018,Sorin,2,1230
2018,Stellan,2,1230
2018,Stirling,2,1230
2018,Stratton,2,1230
2018,Sufyan,2,1230
2018,Suhail,2,1230
2018,Sven,2,1230
2018,Sverre,2,1230
2018,Syon,2,1230
2018,Taggart,2,1230
2018,Taika,2,1230
2018,Taimoor,2,1230
2018,Talin,2,1230
2018,Tallon,2,1230
2018,Tamim,2,1230
2018,Tarek,2,1230
2018,Tayen,2,1230
2018,Taylen,2,1230
2018,Tayler,2,1230
2018,Tenzin,2,1230
2018,Teodor,2,1230
2018,Terrence,2,1230
2018,Thoren,2,1230
2018,Thorsten,2,1230
2018,Tim,2,1230
2018,Timber,2,1230
2018,Timmy,2,1230
2018,Timofey,2,1230
2018,Timur,2,1230
2018,Tobi,2,1230
2018,Toren,2,1230
2018,Torin,2,1230
2018,Torryn,2,1230
2018,Torsten,2,1230
2018,Trevis,2,1230
2018,Trey,2,1230
2018,Tyrese,2,1230
2018,Tyrone,2,1230
2018,Tyrus,2,1230
2018,Tytan,2,1230
2018,Udayveer,2,1230
2018,Urban,2,1230
2018,Uriah,2,1230
2018,Urijah,2,1230
2018,Uthman,2,1230
2018,Vansh,2,1230
2018,Vardaan,2,1230
2018,Vasily,2,1230
2018,Vincenzo,2,1230
2018,Viraaj,2,1230
2018,Vladimir,2,1230
2018,Vladislav,2,1230
2018,Von,2,1230
2018,Wandile,2,1230
2018,Ward,2,1230
2018,Waris,2,1230
2018,Warner,2,1230
2018,Waseem,2,1230
2018,Wassim,2,1230
2018,Wilfred,2,1230
2018,Wolf,2,1230
2018,Wolfgang,2,1230
2018,Won,2,1230
2018,Wylder,2,1230
2018,Wylie,2,1230
2018,Yamin,2,1230
2018,Yanis,2,1230
2018,Yashvir,2,1230
2018,Yassin,2,1230
2018,Yi,2,1230
2018,Yobel,2,1230
2018,Yohaan,2,1230
2018,Yohannes,2,1230
2018,Yosiyas,2,1230
2018,Younis,2,1230
2018,Youssif,2,1230
2018,Yuel,2,1230
2018,Yunus,2,1230
2018,Yusef,2,1230
2018,Yuvan,2,1230
2018,Yuvdeep,2,1230
2018,Zac,2,1230
2018,Zackery,2,1230
2018,Zaheer,2,1230
2018,Zahran,2,1230
2018,Zaiah,2,1230
2018,Zaine,2,1230
2018,Zakariye,2,1230
2018,Zakk,2,1230
2018,Zarren,2,1230
2018,Zaviyar,2,1230
2018,Zayaan,2,1230
2018,Zayan,2,1230
2018,Zen,2,1230
2018,Zeus,2,1230
2018,Zidaan,2,1230
2018,Zora,2,1230
2018,Zubair,2,1230
2018,Zuhair,2,1230
2018,Zyan,2,1230
2018,Zyler,2,1230
2018,Zyron,2,1230
2018,Aabhar,1,1935
2018,Aabir,1,1935
2018,Aadharv,1,1935
2018,Aadhav,1,1935
2018,Aadhavan,1,1935
2018,Aadhi,1,1935
2018,Aadi,1,1935
2018,Aadiev,1,1935
2018,Aagm,1,1935
2018,Aalam,1,1935
2018,Aaliyan,1,1935
2018,Aamir,1,1935
2018,Aanav,1,1935
2018,Aanay,1,1935
2018,Aare,1,1935
2018,Aari,1,1935
2018,Aarish,1,1935
2018,Aariv,1,1935
2018,Aarmin,1,1935
2018,Aarohan,1,1935
2018,Aarondeep,1,1935
2018,Aaron-Grae,1,1935
2018,Aarov,1,1935
2018,Aarvin,1,1935
2018,Aarya,1,1935
2018,Aashay,1,1935
2018,Aashiv,1,1935
2018,Aasim,1,1935
2018,Aavyan,1,1935
2018,Aayaan,1,1935
2018,Aayob,1,1935
2018,Aazan,1,1935
2018,Abanob,1,1935
2018,Abanoub,1,1935
2018,Abbaz,1,1935
2018,Abd,1,1935
2018,Abdal-Kareem,1,1935
2018,Abdalrahman,1,1935
2018,Abdalstar,1,1935
2018,Abdelkader,1,1935
2018,Abdi,1,1935
2018,Abdikadir,1,1935
2018,Abdilaahi,1,1935
2018,Abdinaasir,1,1935
2018,Abdiwali,1,1935
2018,Abdorrahman,1,1935
2018,Abdoulaye,1,1935
2018,Abdoul-Aziz,1,1935
2018,Abdulah,1,1935
2018,Abdul-Azeem,1,1935
2018,Abdulaziz,1,1935
2018,Abdulhadi,1,1935
2018,Abdulhazeem,1,1935
2018,Abdullahkhan,1,1935
2018,Abdulmajid,1,1935
2018,Abdul-Maleek,1,1935
2018,Abdulmalik,1,1935
2018,Abdul-Malik,1,1935
2018,Abdulraheem,1,1935
2018,Abdulrahman,1,1935
2018,Abdulrhman,1,1935
2018,Abdulsabur,1,1935
2018,Abdulselam,1,1935
2018,Abdul-Wahid,1,1935
2018,Abdulwakeel,1,1935
2018,Abdur,1,1935
2018,Abdurahmon,1,1935
2018,Abdurrahman,1,1935
2018,Abdusemed,1,1935
2018,Abedarzag,1,1935
2018,Abeen,1,1935
2018,Aberaham,1,1935
2018,Abesari,1,1935
2018,Abhayvir,1,1935
2018,Abhey,1,1935
2018,Abhik,1,1935
2018,Abhimaan,1,1935
2018,Abid,1,1935
2018,Abir,1,1935
2018,Abizer,1,1935
2018,Abongnwi,1,1935
2018,Abrahim,1,1935
2018,Abrar,1,1935
2018,Abriel,1,1935
2018,Abshir,1,1935
2018,Absidy,1,1935
2018,Abubakar,1,1935
2018,Abubakarsadik,1,1935
2018,Abubakr,1,1935
2018,Abyan,1,1935
2018,Acen,1,1935
2018,Achiwara,1,1935
2018,Achouth,1,1935
2018,Achraf,1,1935
2018,Adan,1,1935
2018,Addison,1,1935
2018,Adedeji,1,1935
2018,Adeel,1,1935
2018,Adefolarin,1,1935
2018,Adeireoluwa,1,1935
2018,Adekoyejo,1,1935
2018,Adekunle,1,1935
2018,Adelin,1,1935
2018,Adem,1,1935
2018,Ademide,1,1935
2018,Ademilade,1,1935
2018,Adeone,1,1935
2018,Adhrit,1,1935
2018,Adian,1,1935
2018,Adiel,1,1935
2018,Adil,1,1935
2018,Adit,1,1935
2018,Adith,1,1935
2018,Adnaan,1,1935
2018,Adom,1,1935
2018,Adonai,1,1935
2018,Adonay,1,1935
2018,Adonis-Rr,1,1935
2018,Adorján,1,1935
2018,Adri,1,1935
2018,Adriel-Lois,1,1935
2018,Advaith,1,1935
2018,Aedrian,1,1935
2018,Aedyn,1,1935
2018,Aegon,1,1935
2018,Aeli,1,1935
2018,Aelly,1,1935
2018,Aen,1,1935
2018,Aeron,1,1935
2018,Aesa,1,1935
2018,Aethan,1,1935
2018,Affan,1,1935
2018,Afzaan,1,1935
2018,Agaazbir,1,1935
2018,Agamdeep,1,1935
2018,Agampreet,1,1935
2018,Agazev,1,1935
2018,Agustin,1,1935
2018,Ahmedou,1,1935
2018,Ahndrei,1,1935
2018,Ahsan,1,1935
2018,Ahura,1,1935
2018,Ahyaan,1,1935
2018,Aik,1,1935
2018,Air,1,1935
2018,Aithan,1,1935
2018,Aiz,1,1935
2018,Aize,1,1935
2018,Aizen,1,1935
2018,Aj,1,1935
2018,Ajaib,1,1935
2018,Ajan,1,1935
2018,Ajax,1,1935
2018,Ajaybir,1,1935
2018,Akaal,1,1935
2018,Akaalbir,1,1935
2018,Akaash,1,1935
2018,Akeem,1,1935
2018,Aken,1,1935
2018,Akeno,1,1935
2018,Akhiel,1,1935
2018,Akhil,1,1935
2018,Akhio,1,1935
2018,Akim,1,1935
2018,Akol,1,1935
2018,Aks,1,1935
2018,Akshat,1,1935
2018,Akshay,1,1935
2018,Akshbir,1,1935
2018,Akshdeep,1,1935
2018,Akshobhya,1,1935
2018,Akul,1,1935
2018,Akyler,1,1935
2018,Alakh,1,1935
2018,Alamveer,1,1935
2018,Alard,1,1935
2018,Alaric,1,1935
2018,Alasdair,1,1935
